Unité;USD;JPY;DKK;GBP;SEK;CHF;ISK;NOK;BGN;CYP;CZK;EEK;HUF;LTL;LVL;MTL;PLN;RON;SIT;SKK;TRY;AUD;CAD;HKD;NZD;SGD;KRW;ZAR;CNY;PHP;MYR;THB;RUB;IDR;HRK;BRL;MXN;INR;ILS
23/03/1999;1,08960;128,94000;7,43150;0,67060;8,93200;1,59450;78,52000;8,44350;ND;0,57964;38,30300;15,64660;254,12000;4,35780;0,63890;0,42950;4,28880;1,62420;190,56010;44,70000;0,39990;1,70440;1,64150;8,44190;2,02210;1,88830;1334,85000;6,75200;ND;42,21700;4,14000;40,82170;26,80050;9696,12000;ND;ND;10,54260;ND;ND
24/03/1999;1,09280;128,60000;7,43140;0,66530;8,96950;1,59080;78,61000;8,44800;ND;0,57971;38,58300;15,64660;256,11000;4,37250;0,63960;0,42950;4,35210;1,58460;190,82190;44,70400;0,40090;1,70940;1,64700;8,46930;2,03010;1,88500;1336,78000;6,79180;ND;42,29000;4,15250;41,05840;28,72020;9671,74000;ND;ND;10,59620;ND;ND
25/03/1999;1,08980;128,65000;7,43150;0,66680;9,00700;1,59440;78,48000;8,46350;ND;0,57971;38,45700;15,64660;255,25000;4,35860;0,63830;0,43060;4,31650;1,58730;190,82190;44,71400;0,40070;1,71020;1,64710;8,43710;2,03290;1,88080;1332,39000;6,78080;ND;42,15800;4,13960;40,97590;29,95730;9640,76000;ND;ND;10,52870;ND;ND
26/03/1999;1,08150;128,93000;7,43180;0,66500;8,95000;1,59650;78,22000;8,37600;ND;0,57934;38,35500;15,64660;253,90000;4,32460;0,63570;0,42940;4,27630;1,59520;190,55810;44,75200;0,39910;1,69980;1,62810;8,37370;2,01380;1,87140;1321,26000;6,70800;ND;41,87500;4,10650;40,63250;28,77240;9590,78000;ND;ND;10,41750;ND;ND
29/03/1999;1,06920;128,78000;7,43160;0,66150;8,95500;1,59430;77,89000;8,36350;ND;0,57917;38,54000;15,64660;253,96000;4,27840;0,63210;0,42680;4,27570;1,60380;189,61640;44,97900;0,39980;1,69040;1,61850;8,28480;2,00730;1,85370;1309,82000;6,67980;ND;41,48300;4,05740;40,23750;26,94260;9435,27000;ND;ND;10,25320;ND;ND
30/03/1999;1,07110;128,86000;7,43170;0,66380;8,95250;1,59560;77,98000;8,35850;ND;0,57904;38,44000;15,64660;254,89000;4,28900;0,63340;0,42730;4,25800;1,64200;190,51750;44,90000;0,40040;1,70030;1,62230;8,30490;2,01070;1,85770;1312,52000;6,66550;ND;41,58400;4,06730;40,38010;26,61830;9351,47000;ND;ND;10,22450;ND;ND
31/03/1999;1,07420;127,81000;7,43170;0,66630;8,88700;1,59810;78,10000;8,34750;ND;0,57907;38,39300;15,64660;254,82000;4,29830;0,63360;0,42880;4,29470;1,60590;191,13080;44,96200;0,40080;1,70600;1,62110;8,32260;2,02430;1,85440;1317,86000;6,64930;ND;41,64700;4,08140;40,38430;26,88340;9344,25000;ND;ND;10,25620;ND;ND
01/04/1999;1,07720;128,72000;7,43160;0,66900;8,88900;1,59570;78,31000;8,34250;ND;0,58036;38,48200;15,64660;254,41000;4,32020;0,63610;0,42790;4,33800;1,59530;190,59940;44,99100;0,40310;1,69280;1,62050;8,36870;2,01080;1,86710;1321,62000;6,65010;ND;41,83900;4,10350;40,66880;28,12220;9312,86000;ND;ND;10,28020;ND;ND
02/04/1999;1,07720;129,85000;7,43170;0,67200;8,88110;1,59730;78,33000;8,34600;ND;0,58036;38,44200;15,64660;253,97000;4,31020;0,63650;0,42910;4,35000;1,59370;190,45560;44,98200;0,40300;1,69920;1,61620;8,34920;2,02040;1,86550;1319,65000;6,64120;ND;41,74800;4,09400;40,59460;28,81390;9292,17000;ND;ND;10,26500;ND;ND
05/04/1999;1,07520;130,55000;7,43080;0,67020;8,88460;1,59680;78,28000;8,35050;ND;0,57940;38,48700;15,64660;253,30000;4,30180;0,63500;0,42860;4,32930;1,59880;190,19000;44,98300;0,40370;1,69560;1,60960;8,33380;2,01480;1,86400;1318,80000;6,63400;ND;41,45100;4,08610;40,53700;27,98350;9300,93000;ND;ND;10,19880;ND;ND
06/04/1999;1,07260;129,99000;7,43120;0,67590;8,87050;1,59500;78,38000;8,33450;ND;0,57911;38,35200;15,64660;253,16000;4,28880;0,63400;0,43050;4,31430;1,59020;190,81810;44,89400;0,40310;1,70630;1,61400;8,31650;2,02630;1,86030;1312,91000;6,66890;ND;41,28000;4,07440;40,59620;27,62310;9413,92000;ND;ND;10,14300;ND;ND
07/04/1999;1,08120;131,27000;7,43130;0,67720;8,92900;1,59520;78,96000;8,36850;ND;0,57927;38,19900;15,64660;254,12000;4,32370;0,63700;0,43010;4,30550;1,56770;190,77470;44,91800;0,40620;1,72130;1,62460;8,37860;2,03410;1,87650;1321,59000;6,67640;ND;41,62100;4,10800;40,83130;27,81000;9459,21000;ND;ND;10,27730;ND;ND
08/04/1999;1,08180;130,45000;7,43220;0,67310;8,96400;1,59580;78,94000;8,41050;ND;0,57934;38,06300;15,64660;253,53000;4,32790;0,63780;0,42960;4,29280;1,57130;190,97320;44,78800;0,40660;1,73240;1,62150;8,38190;2,03820;1,87170;1323,17000;6,74230;ND;41,68600;4,11120;40,93020;28,27120;9468,83000;ND;ND;10,23700;ND;ND
09/04/1999;1,07780;130,75000;7,43230;0,67240;8,94400;1,59680;78,74000;8,41200;ND;0,58043;38,03600;15,64660;253,33000;4,30980;0,63700;0,43000;4,29180;1,53860;190,98030;44,74500;0,40590;1,71620;1,62020;8,34950;2,02120;1,86850;1317,96000;6,66920;ND;41,51300;4,09470;41,00080;28,20490;9428,59000;ND;ND;10,24750;ND;ND
12/04/1999;1,08670;130,27000;7,43360;0,67230;9,02000;1,60300;79,08000;8,40480;ND;0,58051;38,13200;15,64660;254,82000;4,34950;0,64070;0,43090;4,30780;1,55210;191,43680;44,90100;0,40990;1,71060;1,62810;8,42570;2,00410;1,87200;1329,35000;6,70590;ND;41,78900;4,13210;41,21440;28,21390;9488,01000;ND;ND;10,41950;ND;ND
13/04/1999;1,07650;129,66000;7,43340;0,66710;8,95750;1,60320;78,71000;8,36450;ND;0,57930;38,15500;15,64660;253,69000;4,30500;0,63690;0,43240;4,30230;1,59200;192,54280;44,85200;0,40840;1,69200;1,60490;8,34300;1,98750;1,84860;1315,05000;6,69710;ND;41,27800;4,09020;40,78130;27,90160;9392,03000;ND;ND;10,22190;ND;ND
14/04/1999;1,07870;128,55000;7,43310;0,66670;8,93800;1,60520;78,57000;8,34100;ND;0,57930;38,00000;15,64660;253,67000;4,31430;0,63610;0,42920;4,29050;1,60730;193,43680;44,89200;0,40950;1,68860;1,61030;8,36120;1,98360;1,82820;1311,08000;6,57740;ND;41,24700;4,09990;40,51810;27,89500;9332,50000;ND;ND;10,24960;ND;ND
15/04/1999;1,07860;128,01000;7,43330;0,66820;8,92900;1,60350;78,45000;8,34500;ND;0,57931;37,71000;15,64660;253,65000;4,31320;0,63560;0,42950;4,28610;1,61250;192,70210;44,87800;0,40930;1,69810;1,61140;8,35770;1,99630;1,82380;1310,26000;6,56870;ND;41,14500;4,09830;40,47240;27,60650;9341,65000;ND;ND;10,29480;ND;ND
16/04/1999;1,06680;126,16000;7,43320;0,66330;8,88250;1,60270;77,97000;8,28750;ND;0,57897;37,92200;15,64660;252,68000;4,26960;0,62970;0,42780;4,28380;1,58970;192,34600;44,91000;0,40760;1,65350;1,58510;8,27100;1,96380;1,82100;1297,96000;6,53910;ND;40,72100;4,05620;40,00080;27,35220;9233,01000;ND;ND;10,16170;ND;ND
19/04/1999;1,06360;125,67000;7,43300;0,65860;8,88300;1,60150;77,78000;8,26850;ND;0,57884;37,74500;15,64660;251,52000;4,25460;0,62690;0,42670;4,26570;1,58460;192,69030;45,00300;0,40880;1,63250;1,57590;8,23940;1,93380;1,81330;1284,18000;6,46080;ND;40,36000;4,04130;39,70580;26,76300;9183,33000;ND;ND;10,05290;ND;ND
20/04/1999;1,06460;125,48000;7,43280;0,65890;8,89900;1,60400;77,78000;8,27550;ND;0,57884;37,83200;15,64660;251,27000;4,25460;0,62690;0,42670;4,26750;1,58460;192,59100;45,00300;0,40880;1,63740;1,58250;8,23940;1,93320;1,81330;1284,18000;6,46080;ND;40,36000;4,04130;39,70580;26,76300;9183,33000;ND;ND;10,05290;ND;ND
21/04/1999;1,05860;126,26000;7,43260;0,65930;8,90500;1,60000;77,70000;8,25600;ND;0,57864;37,79700;15,64660;250,21000;4,23510;0,62510;0,42550;4,25220;1,56490;192,73720;44,92100;0,40880;1,63490;1,57750;8,20200;1,93580;1,81180;1257,83000;6,43890;ND;40,33300;4,02270;39,77880;26,41210;9146,31000;ND;ND;9,92440;ND;ND
22/04/1999;1,05810;126,95000;7,43270;0,65850;8,90900;1,60100;77,79000;8,26450;ND;0,57874;37,88200;15,64660;249,49000;4,23470;0,62520;0,42530;4,26410;1,57100;191,78490;45,03000;0,40910;1,63660;1,57300;8,20200;1,93920;1,80930;1262,67000;6,43590;ND;40,37800;4,02200;39,79030;26,41130;9095,67000;ND;ND;9,85420;ND;ND
23/04/1999;1,06340;127,25000;7,43350;0,65830;8,89450;1,60230;77,92000;8,27650;ND;0,57877;37,83900;15,64660;251,60000;4,25410;0,62810;0,42580;4,26080;1,57350;192,30500;44,91400;0,41200;1,62570;1,57250;8,24040;1,93050;1,81870;1265,27000;6,49620;ND;40,45700;4,04040;39,96230;26,40520;9117,38000;ND;ND;9,90420;ND;ND
26/04/1999;1,06140;126,22000;7,43350;0,65690;8,89450;1,60270;77,87000;8,26680;ND;0,57870;37,71000;15,64660;250,70000;4,24610;0,62680;0,42560;4,23770;1,57030;192,98450;44,79900;0,41220;1,63490;1,56920;8,22300;1,93580;1,80460;1257,41000;6,44800;ND;40,26900;4,03220;40,00690;26,03810;9151,57000;ND;ND;9,86300;ND;ND
27/04/1999;1,06300;127,34000;7,43460;0,65870;8,90300;1,60470;77,99000;8,27650;ND;0,57880;37,68300;15,64660;250,74000;4,25340;0,62850;0,42590;4,24570;1,57800;193,30270;44,81800;0,41360;1,64290;1,57440;8,24190;1,94230;1,80800;1254,58000;6,44630;ND;40,39100;4,04020;40,02300;26,13350;9127,58000;ND;ND;9,92150;ND;ND
28/04/1999;1,06660;127,05000;7,43360;0,65830;8,91300;1,60880;77,94000;8,29600;ND;0,57890;37,80700;15,64660;251,27000;4,26690;0,63080;0,42700;4,25220;1,58620;193,06160;44,92700;0,41430;1,63240;1,57250;8,26460;1,93680;1,80900;1257,17000;6,47220;ND;40,52000;4,05200;39,90630;26,26300;9111,54000;ND;ND;9,92200;ND;ND
29/04/1999;1,06040;126,16000;7,43300;0,65840;8,91100;1,60720;77,89000;8,26950;ND;0,57870;37,69200;15,64660;250,58000;4,24250;0,62670;0,42550;4,22470;1,58930;193,11680;44,96400;0,41310;1,61230;1,56070;8,21830;1,90630;1,79970;1246,97000;6,42870;ND;40,34700;4,02930;39,65710;25,91500;8753,20000;ND;ND;9,83480;ND;ND
30/04/1999;1,05970;126,90000;7,43230;0,65710;8,90750;1,61130;77,93000;8,25150;ND;0,57864;37,64300;15,64660;250,52000;4,23830;0,62730;0,42530;4,18830;1,58320;193,28830;44,95100;0,41350;1,60780;1,55190;8,21250;1,89620;1,80170;1258,45000;6,46820;ND;40,26600;4,02620;39,40600;26,11180;8718,05000;ND;ND;9,83220;ND;ND
03/05/1999;1,05890;126,93000;7,43200;0,65710;8,91850;1,61110;78,18000;8,24450;ND;0,57867;37,50700;15,64660;250,02000;4,23670;0,62790;0,42530;4,17630;1,58060;193,50500;44,89600;0,41530;1,59870;1,54150;8,20730;1,89160;1,80150;1260,36000;6,43080;ND;40,10600;4,02390;39,17010;26,20160;8416,28000;ND;ND;9,83720;ND;ND
04/05/1999;1,05640;128,04000;7,43200;0,65530;8,94850;1,60980;78,31000;8,23850;ND;0,57854;37,54300;15,64660;249,50000;4,22710;0,62710;0,42570;4,17080;1,58010;193,50000;45,02000;0,41480;1,59960;1,53430;8,18770;1,89330;1,80060;1264,19000;6,41960;ND;39,87800;4,01420;38,89830;26,14350;8397,61000;ND;ND;9,77610;ND;ND
05/05/1999;1,06670;128,78000;7,43220;0,65520;8,98450;1,60410;78,59000;8,25650;ND;0,57880;37,54700;15,64660;250,19000;4,26780;0,63090;0,42560;4,17650;1,59340;193,69890;44,95000;0,41730;1,61940;1,55350;8,26540;1,91710;1,81190;1276,93000;6,49890;ND;40,31600;4,05290;39,26510;25,99240;8545,74000;ND;ND;9,90830;ND;ND
06/05/1999;1,07990;130,60000;7,43230;0,66010;9,00500;1,60800;79,03000;8,26850;ND;0,57937;37,52900;15,64660;250,60000;4,32090;0,63640;0,42770;4,20020;1,61400;193,71130;44,92200;0,42120;1,61070;1,56300;8,36970;1,91440;1,83730;1298,46000;6,57280;ND;40,95200;4,10330;39,95800;26,01230;8678,90000;ND;ND;10,03350;ND;ND
07/05/1999;1,07860;130,13000;7,43320;0,66100;8,95750;1,60780;79,03000;8,25850;ND;0,57931;37,69000;15,64660;251,55000;4,31570;0,63610;0,42760;4,20630;1,61470;193,75540;45,05000;0,42070;1,61220;1,57250;8,35930;1,92330;1,83180;1296,90000;6,62260;ND;40,85200;4,09810;39,73210;26,17350;8467,42000;ND;ND;10,09650;ND;ND
10/05/1999;1,07350;129,82000;7,43230;0,66040;8,94450;1,60750;78,95000;8,21100;ND;0,57911;37,69000;15,64660;250,48000;4,29540;0,63360;0,42700;4,19180;1,60700;193,62410;45,15600;0,42160;1,60120;1,56620;8,32100;1,91830;1,82400;1289,16000;6,59400;ND;40,41900;4,07950;39,50840;26,04730;8284,36000;ND;ND;9,98940;ND;ND
11/05/1999;1,07320;129,97000;7,43270;0,66190;8,94200;1,60820;79,05000;8,22150;ND;0,57917;37,55800;15,64660;249,78000;4,29660;0,63380;0,42790;4,18510;1,60830;193,79230;45,19300;0,42200;1,59700;1,56180;8,32300;1,91250;1,82380;1286,89000;6,63610;ND;40,37300;4,08030;39,51940;26,13510;8241,04000;ND;ND;9,93380;ND;ND
12/05/1999;1,06450;128,88000;7,43290;0,65770;8,94400;1,60520;78,63000;8,19820;ND;0,57884;37,66700;15,64660;250,06000;4,25940;0,62890;0,42670;4,17170;1,59170;194,08520;45,48100;0,42060;1,59610;1,54950;8,24980;1,90040;1,80890;1283,20000;6,60460;ND;40,01800;4,04500;39,14700;26,77220;8332,40000;ND;ND;9,87670;ND;ND
13/05/1999;1,06220;129,20000;7,43300;0,65600;8,96340;1,60130;78,60000;8,21900;ND;0,57884;37,74500;15,64660;249,99000;4,25040;0,62700;0,42630;4,19770;1,59540;193,81050;45,44400;0,42040;1,58910;1,55400;8,23240;1,89920;1,81070;1281,02000;6,63980;ND;40,03700;4,03560;39,31070;27,30510;8316,34000;ND;ND;9,88200;ND;ND
14/05/1999;1,06760;130,78000;7,43300;0,66010;8,94900;1,60200;78,57000;8,18250;ND;0,57890;37,62700;15,64660;250,27000;4,27160;0,63050;0,42440;4,19370;1,59850;193,78930;45,68600;0,42150;1,60510;1,55610;8,27290;1,91030;1,82740;1289,01000;6,59040;ND;40,35100;4,05540;39,60960;27,09320;8342,52000;ND;ND;9,89830;ND;ND
17/05/1999;1,06850;131,47000;7,43440;0,65980;8,97750;1,60230;78,39000;8,20070;ND;0,57890;37,62900;15,64660;250,46000;4,27640;0,63120;0,42650;4,19170;1,62950;193,76100;46,19600;0,42400;1,61170;1,56830;8,28460;1,91750;1,82960;1289,65000;6,64340;ND;40,61100;4,06110;39,82140;26,41850;8506,06000;ND;ND;10,03730;ND;ND
18/05/1999;1,06900;131,62000;7,43380;0,65920;9,00300;1,60230;78,40000;8,21150;ND;0,57897;37,67000;15,64660;250,28000;4,27770;0,63140;0,42640;4,18850;1,65750;193,80410;46,82300;0,42480;1,58960;1,55850;8,28830;1,90320;1,82960;1283,34000;6,59270;ND;40,32900;4,06220;39,52100;26,46850;8418,39000;ND;ND;9,95780;ND;ND
19/05/1999;1,06340;132,40000;7,43460;0,65690;9,02800;1,60170;78,17000;8,26430;ND;0,57877;37,71000;15,64660;249,73000;4,25360;0,62980;0,42640;4,16850;1,64510;193,25350;47,48400;0,42330;1,60510;1,55980;8,24330;1,92680;1,83100;1275,34000;6,57980;ND;40,15000;4,03940;39,51700;26,36240;8599,68000;ND;ND;9,84430;ND;ND
20/05/1999;1,06390;132,16000;7,43570;0,65910;8,99650;1,60200;78,33000;8,26000;ND;0,57880;37,91100;15,64660;250,05000;4,25780;0,63160;0,42100;4,18190;1,64690;193,88180;47,03600;0,42440;1,60830;1,55930;8,24980;1,93720;1,83200;1275,34000;6,61750;ND;40,37500;4,04280;39,46500;26,49640;8537,80000;ND;ND;9,93360;ND;ND
21/05/1999;1,05720;131,25000;7,43510;0,65830;8,96200;1,60340;78,06000;8,22550;ND;0,57867;37,82700;15,64660;250,09000;4,23000;0,62810;0,42530;4,16670;1,64100;193,85280;46,95300;0,42370;1,59060;1,54420;8,19670;1,92850;1,81900;1261,38000;6,54670;ND;39,96900;4,01700;39,10740;26,23200;8499,09000;ND;ND;9,84690;ND;ND
24/05/1999;1,05850;130,86000;7,43550;0,66170;8,97540;1,60230;78,21000;8,24350;ND;0,57860;37,80700;15,64660;250,28000;4,23600;0,62910;0,42590;4,16360;1,64170;193,92250;46,80500;0,42510;1,61030;1,54580;8,20830;1,94540;1,82230;1258,88000;6,58120;ND;40,07700;4,02250;39,21400;26,15630;8526,63000;ND;ND;9,93140;ND;ND
25/05/1999;1,06270;130,41000;7,43490;0,66340;8,98950;1,59640;78,37000;8,25650;ND;0,57874;37,91600;15,64660;250,97000;4,25240;0,63180;0,42650;4,19030;1,64800;193,77760;46,65400;0,42640;1,61340;1,54810;8,23920;1,94940;1,83140;1260,83000;6,62990;ND;40,18800;4,03800;39,37470;26,03900;8484,87000;ND;ND;10,07350;ND;ND
26/05/1999;1,05350;128,77000;7,43340;0,65800;8,98700;1,59490;78,09000;8,23800;ND;0,57850;37,86700;15,64660;250,43000;4,21560;0,62700;0,42490;4,17530;1,63660;192,93910;46,44800;0,42470;1,62050;1,54460;8,16880;1,97170;1,82470;1254,72000;6,60040;ND;40,10700;4,00330;39,14280;25,84240;8522,82000;ND;ND;10,11270;ND;ND
27/05/1999;1,04730;128,05000;7,43220;0,65510;8,97800;1,59390;78,10000;8,25050;ND;0,57803;37,80000;15,64660;249,93000;4,19120;0,62400;0,42380;4,16670;1,63220;194,81870;46,46800;0,42380;1,60570;1,53740;8,12190;1,95430;1,81360;1244,78000;6,55350;ND;39,92800;3,97980;38,89590;25,78390;8481,14000;ND;ND;10,08550;ND;ND
28/05/1999;1,04790;126,70000;7,43200;0,65460;8,99500;1,59410;77,98000;8,24450;ND;0,57824;37,58500;15,64660;250,12000;4,19270;0,62210;0,41780;4,17530;1,63640;194,06260;45,70700;0,42380;1,60460;1,54630;8,12480;1,95570;1,80760;1242,42000;6,55450;ND;39,82300;3,98130;38,92240;25,91340;8492,83000;ND;ND;10,23610;ND;ND
31/05/1999;1,04560;127,18000;7,43180;0,65240;8,96800;1,59430;77,89000;8,23750;ND;0,57850;37,55300;15,64660;249,64000;4,18400;0,62150;0,42330;4,15180;1,63270;193,81870;45,50000;0,42500;1,60740;1,54110;8,10780;1,95310;1,80560;1240,33000;6,49840;ND;39,70300;3,97290;38,77240;25,85520;8468,58000;ND;ND;10,10480;ND;ND
01/06/1999;1,04340;126,35000;7,43130;0,65050;8,96750;1,59280;77,79000;8,23550;ND;0,57803;37,56300;15,64660;249,20000;4,17500;0,62010;0,41670;4,15750;1,63010;194,33970;45,17800;0,42530;1,61870;1,54050;8,09240;1,96610;1,79800;1238,67000;6,48210;ND;39,63800;3,96380;38,71020;25,74590;8477,63000;ND;ND;10,13140;ND;ND
02/06/1999;1,03820;125,71000;7,43170;0,64430;8,98300;1,59120;77,46000;8,24150;ND;0,57777;37,47700;15,64660;248,62000;4,15340;0,61820;0,42160;4,14450;1,62500;194,40390;45,40500;0,42440;1,60750;1,54000;8,04800;1,96890;1,79070;1231,11000;6,43320;ND;39,44200;3,94420;38,50800;25,48690;8464,49000;ND;ND;10,14080;ND;ND
03/06/1999;1,03820;125,80000;7,43110;0,64580;8,93400;1,59280;77,44000;8,24100;ND;0,57780;37,53400;15,64660;248,78000;4,15420;0,61900;0,42170;4,14500;1,63210;194,44260;45,55300;0,42510;1,60820;1,53440;8,05220;1,98000;1,79220;1229,95000;6,44720;ND;39,52800;3,94500;38,49980;25,49180;8486,89000;ND;ND;10,08040;ND;ND
04/06/1999;1,03150;125,45000;7,43020;0,64120;8,91150;1,58770;77,16000;8,22750;ND;0,57767;37,48600;15,64660;248,41000;4,12800;0,61600;0,42020;4,13350;1,62500;194,51960;45,69600;0,42470;1,58370;1,52330;8,00180;1,94440;1,78110;1221,16000;6,37470;ND;39,25300;3,92010;38,27760;25,38770;8330,19000;ND;ND;9,97560;ND;ND
07/06/1999;1,03160;124,70000;7,43050;0,64140;8,89650;1,58580;77,19000;8,19500;ND;0,57760;37,45300;15,64660;248,55000;4,12930;0,61600;0,42040;4,12680;1,62750;194,43380;45,78600;0,42530;1,56210;1,51480;8,00500;1,92090;1,77930;1221,31000;6,32950;ND;39,18900;3,92150;38,25960;25,38080;7971,82000;ND;ND;9,86080;ND;ND
08/06/1999;1,03850;125,99000;7,43020;0,64890;8,90350;1,59090;77,31000;8,19250;ND;0,57787;37,33800;15,64660;248,94000;4,15590;0,62020;0,42240;4,13500;1,63860;195,07230;45,55700;0,42700;1,57320;1,52420;8,05610;1,95490;1,77860;1223,47000;6,32090;ND;39,25900;3,94670;38,35590;25,41310;7899,70000;ND;ND;9,82730;ND;ND
09/06/1999;1,04660;124,48000;7,43030;0,65230;8,92850;1,59140;77,54000;8,21200;ND;0,57817;37,28700;15,64660;249,59000;4,18750;0,62290;0,42340;4,14200;1,64930;195,11950;45,59600;0,42950;1,57770;1,54130;8,11940;1,95680;1,79220;1220,22000;6,40120;ND;39,55800;3,97670;38,68910;25,50850;8110,38000;ND;ND;9,95960;ND;ND
10/06/1999;1,04740;124,50000;7,43030;0,65380;8,90200;1,59470;77,55000;8,20000;ND;0,57813;37,29300;15,64660;249,80000;4,19120;0,62280;0,42360;4,11550;1,65380;194,91830;45,80400;0,43010;1,58340;1,53950;8,12560;1,95720;1,79560;1222,50000;6,42630;ND;39,62300;3,98010;38,69650;25,53400;8081,86000;ND;ND;10,05130;ND;ND
11/06/1999;1,04740;124,09000;7,43040;0,65060;8,87850;1,59700;77,38000;8,19650;ND;0,57824;37,16700;15,64660;249,83000;4,18770;0,62190;0,42330;4,11950;1,65200;195,08450;45,69600;0,43090;1,57960;1,52730;8,12430;1,94190;1,79260;1222,62000;6,40770;ND;39,70000;3,98000;38,64170;25,59360;8037,27000;ND;ND;10,03310;ND;ND
14/06/1999;1,04370;125,42000;7,43020;0,64730;8,85300;1,59520;77,46000;8,18050;ND;0,57817;37,05500;15,64660;249,87000;4,17360;0,62210;0,42240;4,11320;1,64280;195,16620;45,65200;0,43100;1,57650;1,52340;8,09510;1,94570;1,78800;1221,01000;6,35090;ND;39,50600;3,96570;38,61840;25,50040;7774,83000;ND;ND;9,98890;ND;ND
15/06/1999;1,03920;125,27000;7,43020;0,65010;8,86300;1,59410;77,45000;8,18900;ND;0,57797;37,05300;15,64660;249,80000;4,15640;0,62110;0,42290;4,09170;1,63720;196,05530;45,44600;0,43050;1,57350;1,52070;8,06260;1,94270;1,77780;1211,31000;6,33700;ND;39,41600;3,94940;38,41780;25,46290;7571,31000;ND;ND;9,87340;ND;ND
16/06/1999;1,03450;124,40000;7,43020;0,65100;8,81000;1,59440;76,68000;8,16850;ND;0,57780;37,05300;15,64660;249,07000;4,13540;0,61930;0,42400;4,06270;1,63050;196,02480;45,14700;0,42970;1,57540;1,51380;8,02210;1,95010;1,76370;1204,21000;6,34090;ND;39,08900;3,92960;38,18310;25,35710;7519,74000;ND;ND;9,86020;ND;ND
17/06/1999;1,03400;123,97000;7,43140;0,64810;8,79450;1,59760;76,53000;8,15100;ND;0,57777;37,01300;15,64660;249,22000;4,13490;0,61940;0,42160;4,05280;1,63630;195,94410;45,40000;0,43020;1,56900;1,50460;8,02000;1,93090;1,75980;1206,26000;6,28670;ND;39,01100;3,92910;38,08040;25,28530;7516,83000;ND;ND;9,76570;ND;ND
18/06/1999;1,03880;124,52000;7,43120;0,65060;8,74850;1,59690;76,75000;8,13700;ND;0,57770;36,89700;15,64660;249,55000;4,15220;0,62050;0,42250;4,06730;1,64390;195,98700;45,44100;0,43090;1,59070;1,52150;8,05640;1,95150;1,77090;1208,06000;6,19640;ND;39,24800;3,94560;38,32840;25,31900;7569,22000;ND;ND;9,70810;ND;ND
21/06/1999;1,03390;126,30000;7,43180;0,65060;8,72950;1,59670;77,27000;8,10400;ND;0,57773;36,85300;15,64660;249,32000;4,13740;0,62090;0,42380;4,03570;1,64100;195,15890;45,47700;0,43210;1,58040;1,51190;8,02390;1,95150;1,76770;1205,71000;6,22630;ND;39,20000;3,93040;38,14720;25,17720;7241,51000;ND;ND;9,66240;ND;ND
22/06/1999;1,03130;125,60000;7,43240;0,64980;8,66550;1,59520;76,94000;8,08950;ND;0,57777;36,83300;15,64660;249,13000;4,12520;0,61970;0,42150;4,03780;1,62050;196,40350;45,40000;0,43190;1,58470;1,51760;8,00280;1,95190;1,75320;1195,57000;6,17840;ND;38,91600;3,91990;37,75480;25,20590;7102,26000;ND;ND;9,67800;ND;ND
23/06/1999;1,02800;125,55000;7,43190;0,65110;8,71650;1,59700;76,70000;8,10600;ND;0,57763;36,84500;15,64660;248,57000;4,12000;0,61970;0,42180;4,03430;1,62080;195,83140;45,29300;0,43180;1,56890;1,51040;7,99070;1,93280;1,75260;1197,38000;6,18530;ND;38,94400;3,91400;37,80100;25,03670;6885,55000;ND;ND;9,63570;ND;ND
24/06/1999;1,03210;126,05000;7,43200;0,65330;8,73150;1,59770;76,72000;8,11000;ND;0,57777;36,96000;15,64660;249,48000;4,13190;0,62160;0,42040;4,04580;1,61860;195,83430;45,30000;0,43230;1,56720;1,51650;8,01330;1,92460;1,75700;1195,35000;6,22710;ND;39,12400;3,92430;37,86920;25,12310;6970,73000;ND;ND;9,71130;ND;ND
25/06/1999;1,04430;126,80000;7,43220;0,65780;8,75720;1,59950;77,26000;8,15300;ND;0,57920;36,97000;15,64660;250,55000;4,17810;0,62530;0,42380;4,08880;1,64370;198,53020;45,45400;0,43710;1,57460;1,53530;8,10260;1,94710;1,77750;1206,17000;6,30930;ND;39,52700;3,96840;38,38720;25,50270;7202,18000;ND;ND;9,89880;ND;ND
28/06/1999;1,03880;125,96000;7,43270;0,65640;8,75450;1,59950;77,14000;8,13150;ND;0,57790;36,83600;15,64660;249,99000;4,15540;0,62330;0,42330;4,08650;1,64520;195,17040;45,45800;0,43620;1,57810;1,52420;8,05900;1,94280;1,77060;1201,20000;6,29670;ND;39,37700;3,94800;38,32100;25,35870;6870,68000;ND;ND;9,94180;ND;ND
29/06/1999;1,03640;125,30000;7,43430;0,65440;8,74850;1,60120;76,87000;8,12100;ND;0,57780;36,68200;15,64660;249,87000;4,14570;0,62230;0,42270;4,07230;1,64830;196,00280;45,36100;0,43590;1,57750;1,52580;8,03800;1,95030;1,76580;1199,03000;6,27540;ND;39,35100;3,93720;38,20620;25,11000;6921,15000;ND;ND;9,79840;ND;ND
30/06/1999;1,03280;124,82000;7,43410;0,65630;8,74700;1,60340;77,03000;8,10450;ND;0,57770;36,41800;15,64660;249,64000;4,13250;0,62120;0,42510;4,05800;1,63880;196,19870;45,32700;0,43490;1,55980;1,52620;8,01160;1,94040;1,75580;1195,47000;6,26210;ND;39,23900;3,92390;38,06390;25,05580;6883,62000;ND;ND;9,73740;ND;ND
